,exchangeId,encodedCustNo,name,nickName,isAlwaysOn,jobCount,industryMean,mean,meanNonSupervisor,medianNonSupervisor
1400,6603,13kawv1c,富強鑫精密工業股份有限公司,富強鑫,True,25,81.5,65.7,64.0,53.4
196,1785,k46629s,光洋應用材料科技股份有限公司,光洋科,True,45,134.7,77.0,69.0,53.4
1611,8415,0,實威國際股份有限公司,大國鋼,False,0,97.9,65.7,64.6,53.2
1027,5014,k68jfaw,建錩實業股份有限公司,建錩,True,14,97.9,62.6,59.6,53.2
182,1734,jbb5p68,杏輝藥品工業股份有限公司,杏輝,True,33,88.8,66.1,64.0,53.2
918,4528,o5z7qxk,江興鍛壓工業股份有限公司,江興鍛,True,0,81.5,51.6,57.6,53.2
326,2369,pjy3aao,菱生精密工業股份有限公司,菱生,True,33,193.8,55.5,58.8,53.1
591,3051,7jvgfzc,力特光電科技股份有限公司,力特,True,17,90.6,62.9,57.4,53.1
1423,6668,1a2x6biomc,中揚光電股份有限公司,中揚光,True,6,90.6,66.2,66.8,53.1
212,1903,52jst8o,士林紙業股份有限公司,士紙,True,3,84.9,67.7,56.0,53.1
619,3115,13vxi43c,富育榮綱股份有限公司 ,富榮綱,False,0,94.0,86.0,70.2,53.0
702,3354,18pnuemw,律勝科技股份有限公司,律勝,True,11,94.0,59.5,65.4,53.0
1014,4973,10tqbw2o,廣穎電通股份有限公司,廣穎電通,True,50,193.8,76.6,75.0,53.0
22,1233,8ixso9k,天仁茶業股份有限公司,天仁,True,227,84.8,45.1,62.1,53.0
632,3164,5uaoqc8,景岳生物科技股份有限公司,景岳,True,19,88.8,61.4,59.6,53.0
1254,6210,krd6nlk,慶生電子股份有限公司,慶生,False,0,94.0,56.5,56.6,53.0
1394,6588,we2aooo,東典光電科技股份有限公司,東典,True,4,101.1,60.7,57.9,52.9
1073,5340,13tpt2lk,建榮工業材料股份有限公司,建榮,True,11,94.0,60.9,59.4,52.9
1415,6654,1a2x6bibz8,天正國際精密機械股份有限公司,天正國際,True,12,134.7,64.5,60.3,52.9
1331,6442,18m6q4bc,光紅建聖股份有限公司,光聖,True,12,101.1,76.1,67.3,52.9
1265,6222,a6v540o,上揚科技股份有限公司,上揚,True,0,90.6,67.9,50.1,52.9
490,2743,aijifeg,山富國際旅行社股份有限公司,山富,True,55,57.2,64.3,64.4,52.8
1008,4956,d0lgspc,光鋐科技股份有限公司,光鋐,True,13,90.6,56.6,60.8,52.8
1188,6130,12w3sxh4,上亞科技股份有限公司,上亞科技,False,0,88.8,101.5,73.5,52.8
493,2752,d8zmy4o,豆府餐飲集團_豆府股份有限公司,豆府,True,193,57.2,36.3,59.4,52.8
806,3623,wire4u0,富晶通科技股份有限公司,富晶通,True,0,90.6,56.1,58.1,52.7
932,4549,10t8lhtk,桓達科技股份有限公司,桓達,True,21,81.5,58.7,60.6,52.7
1338,6464,1a2x6bjpxh,台灣數位光訊科技股份有限公司,台數科,True,0,95.4,140.9,58.8,52.7
636,3171,b00t4ug,炎洲流通股份有限公司,新洲,True,31,80.9,99.9,84.3,52.7
602,3066,2342eog,李洲科技股份有限公司,李洲,True,16,90.6,93.1,58.0,52.7
628,3149,18l0ovgo,正達國際光電股份有限公司,正達,True,5,90.6,63.3,60.9,52.6
1311,6288,152g9a48,聯嘉光電股份有限公司,聯嘉,True,70,86.6,65.4,81.3,52.6
853,4108,7pa7l7s,懷特生技新藥股份有限公司,懷特,True,8,88.8,95.1,69.8,52.6
1694,9943,12pg065k,好樂迪股份有限公司,好樂迪,True,190,57.2,44.3,57.5,52.5
29,1268,1a2x6bimh7,漢來美食股份有限公司_漢來海港/名人坊/漢來上海湯包/漢來蔬食/溜溜酸菜魚/上菜片皮鴨/翠園,漢來美食,True,411,57.2,56.1,62.8,52.5
389,2460,12sdkaxs,建通精密工業股份有限公司,建通,True,17,94.0,58.8,59.0,52.4
222,2009,11o5lby8,第一伸銅科技股份有限公司,第一銅,True,0,97.9,53.5,54.8,52.4
784,3567,5slsil4,逸昌科技股份有限公司,逸昌,True,12,193.8,64.7,65.2,52.4
1493,6859,wjpgjao,伯特光電股份有限公司,伯特光,True,16,90.6,56.8,58.3,52.4
1353,6504,ywqedow,南六企業股份有限公司,南六,True,5,95.4,73.4,60.1,52.3
1595,8289,wem12rc,泰藝電子股份有限公司,泰藝,True,21,94.0,61.7,59.8,52.3
1344,6482,biikx4g,弘煜科技事業股份有限公司,弘煜科,True,8,122.0,63.5,56.7,52.3
1413,6649,1a2x6bixq2,台灣生醫材料股份有限公司,台生材,True,2,88.8,85.0,65.1,52.3
230,2022,10ofjzh4,聚亨企業股份有限公司,聚亨,True,3,97.9,62.6,56.9,52.2
486,2734,wdcq3hc,易飛網國際旅行社股份有限公司,易飛網,True,24,57.2,64.5,59.3,52.2
662,3236,koeup9s,千如電機工業股份有限公司,千如,True,3,94.0,67.0,62.3,52.2
1283,6242,5rjud9c,立康生醫事業股份有限公司,立康,True,22,88.8,58.3,60.2,52.2
819,3666,cl3hgew,光耀科技股份有限公司,光耀,True,0,90.6,60.9,56.5,52.2
597,3058,hgrp474,立德電子股份有限公司,立德,True,17,94.0,74.5,70.6,52.2
277,2233,afgnlnc,宇隆科技股份有限公司,宇隆,True,21,86.6,72.2,63.1,52.2
92,1468,glex21s,昶和纖維興業股份有限公司,昶和,True,6,72.4,57.8,54.3,52.2
210,1815,7qeosbk,富喬工業股份有限公司,富喬,True,33,94.0,59.5,59.6,52.2
59,1418,53ambq8,東華龍股份有限公司,東華,True,2,72.4,96.3,60.2,52.1
959,4716,131tagfk,大立高分子工業股份有限公司,大立,True,4,90.9,63.7,56.5,52.0
1372,6538,12yr6bbs,倉和股份有限公司,倉和,True,3,94.0,84.0,66.7,51.9
1101,5457,ayprjpk,宣德科技股份有限公司,宣德,True,46,94.0,65.9,67.1,51.9
1248,6204,jxwl6f4,台灣艾華電子工業股份有限公司,艾華,True,2,94.0,88.8,59.5,51.9
706,3362,a8txiaw,先進光電科技股份有限公司,先進光,True,44,90.6,66.7,57.6,51.9
146,1599,111bwt14,宏佳騰動力科技股份有限公司,宏佳騰,True,26,81.5,60.1,57.2,51.9
678,3290,151n96xc,東浦精密光電股份有限公司,東浦,True,7,94.0,84.5,63.0,51.9
958,4714,13kbxihc,永捷創新科技股份有限公司,永捷,True,6,90.9,92.0,56.7,51.8
51,1342,5oupgdc,八貫企業股份有限公司,八貫,True,21,95.4,73.9,65.2,51.8
50,1339,a54v654,昭輝實業股份有限公司,昭輝,True,27,86.6,66.2,68.0,51.8
895,4306,ghmiji0,炎洲股份有限公司,炎洲,True,17,111.7,57.2,55.8,51.7
4,1108,ingxngg,幸福水泥股份有限公司,幸福,True,35,88.9,57.3,59.3,51.6
1310,6287,a5h9zsg,元隆電子股份有限公司,元隆,True,15,193.8,72.6,60.1,51.6
1378,6556,ofkslaw,勝品電通股份有限公司,勝品,True,9,90.6,60.8,67.1,51.6
75,1446,xtw1ufk,宏和精密紡織股份有限公司,宏和,False,0,72.4,77.5,63.7,51.5
441,2543,fryrm14,皇昌營造股份有限公司,皇昌,True,35,105.5,66.1,71.9,51.4
1659,8940,12sergy8,新天地餐飲集團_新天地國際實業股份有限公司,新天地,True,93,57.2,54.6,60.2,51.4
1355,6506,at5xcyw,双邦實業股份有限公司,雙邦,True,20,72.4,60.2,55.4,51.4
1303,6278,awbqvrs,台灣表面黏著科技股份有限公司,台表科,True,34,90.6,75.6,65.5,51.4
1677,9924,ys1eieg,台灣福興工業股份有限公司,福興,True,30,80.9,62.8,60.7,51.4
638,3178,yvx7bq8,公準精密工業股份有限公司,公準,True,22,193.8,57.6,58.9,51.2
622,3128,adse7nk,昇銳電子股份有限公司,昇銳,True,37,90.6,60.4,64.7,51.2
1404,6612,cwxuqhk,應用奈米醫材科技股份有限公司,奈米醫材,True,15,88.8,75.2,65.1,51.2
1542,8074,18hzb7ag,鉅橡企業股份有限公司,鉅橡,True,17,94.0,60.6,55.8,51.1
827,3686,d8orvfc,達能科技股份有限公司,達能,True,1,193.8,131.1,90.8,51.1
1088,5398,2586860,慕康生技醫藥股份有限公司,慕康生醫,True,0,95.4,77.8,67.1,51.0
840,3708,1a2x6bkrvw,上緯國際投資控股股份有限公司,上緯投控,True,13,95.1,244.3,68.9,51.0
468,2640,cr8bru0,55688集團_台灣大車隊股份有限公司,大車隊,True,34,100.7,65.2,64.5,51.0
147,1603,ghfixmo,中華電線電纜股份有限公司,華電,True,0,88.7,61.6,58.1,51.0
1563,8107,7ijw8bk,大億金茂股份有限公司,大億金茂,True,10,81.5,58.8,61.8,50.9
251,2066,acvsce8,世德工業股份有限公司_SUMEEKO,世德,True,21,81.5,61.2,56.5,50.8
208,1810,1he1rb4,和成欣業股份有限公司,和成,True,35,60.6,60.1,58.4,50.8
103,1506,vbsty8o,正道工業股份有限公司,正道,True,11,81.5,50.6,56.2,50.8
209,1813,12snbk00,寶利徠光學科技股份有限公司,寶利徠,True,1,88.8,66.2,61.4,50.8
696,3325,18jivkeo,旭品科技股份有限公司,旭品,True,1,138.1,71.6,54.7,50.7
1166,6103,12nohazs,合邦電子股份有限公司,合邦,True,0,193.8,83.7,58.4,50.7
81,1454,1z56dhs,台灣富綢纖維股份有限公司,台富,False,0,72.4,55.8,55.7,50.7
187,1752,vtoqdm0,南光化學製藥股份有限公司,南光,True,32,88.8,60.3,57.9,50.6
991,4911,10us5a3s,德英生物科技股份有限公司,德英,True,3,88.8,82.0,48.9,50.6
1025,5011,3n38n14,久陽精密股份有限公司,久陽,True,10,97.9,54.1,55.5,50.5
1155,5904,18mplbpc,寶雅國際股份有限公司,寶雅,True,1330,80.9,46.1,55.7,50.5
76,1447,0,力鵬企業股份有限公司,力鵬,False,0,72.4,56.1,55.8,50.5
1022,4999,5z70ieg,鑫禾科技股份有限公司,鑫禾,True,19,94.0,63.8,61.6,50.5
467,2636,a9rt9kg,台驊國際控股股份有限公司,台驊投控,True,21,127.2,373.2,70.6,50.5
1632,8473,cjz0yrs,山林水環境工程股份有限公司,山林水,True,93,95.1,51.6,57.9,50.5
652,3221,7gzr17c,台灣嘉碩科技股份有限公司,台嘉碩,True,21,101.1,68.9,54.7,50.4
1070,5321,k8e565c,美而快國際股份有限公司,美而快,True,65,100.7,124.8,63.5,50.4
104,1512,1377no4g,瑞利企業股份有限公司,瑞利,True,0,86.6,63.6,58.5,50.3
97,1474,qna2yiw,弘裕企業股份有限公司,弘裕,True,19,72.4,56.9,54.8,50.3
1508,6929,whxr060,佑全保健藥妝/健康人生藥局/札幌藥粧_佑全藥品股份有限公司,佑全,True,386,88.8,48.6,62.4,50.2
896,4401,8mfh5fs,東隆興業股份有限公司,東隆興,True,0,72.4,57.1,58.3,50.2
863,4126,9jfdbgw,太平洋醫材股份有限公司,太醫,True,16,88.8,57.9,57.8,50.1
54,1410,g7khvko,南洋染整股份有限公司,南染,False,0,72.4,154.6,56.0,50.1
1578,8182,yvhrg5k,加高電子股份有限公司,加高,True,31,94.0,55.6,57.6,50.0
1521,8038,7g1o82w,長園科技實業股份有限公司,長園科,True,6,94.0,68.8,55.4,49.9
812,3631,7c9pnls,晟楠科技股份有限公司,晟楠,True,0,94.0,77.6,61.6,49.9
245,2059,a8dybig,川湖科技股份有限公司,川湖,True,18,94.0,67.9,66.9,49.8
684,3305,277deuw,昇貿科技股份有限公司,昇貿,True,22,134.7,82.9,68.1,49.8
191,1776,lmbdpa8,展宇科技材料股份有限公司,展宇,True,3,90.9,68.7,62.2,49.8
878,4163,cmcx6zk,鐿鈦科技股份有限公司,鐿鈦,True,38,88.8,68.2,62.9,49.8
264,2109,rgbmfcx,華豐橡膠工業股份有限公司,華豐,True,5,76.4,66.7,57.0,49.8
1244,6199,12ozcdk8,天品聯合企業股份有限公司,天品,True,3,95.4,81.4,65.5,49.8
61,1423,572n0lc,利華羊毛工業股份有限公司,利華,True,0,72.4,63.4,56.2,49.8
937,4556,p38re8,旭然國際股份有限公司,旭然,True,9,95.4,68.9,59.9,49.7
1601,8354,13v619bs,冠好科技股份有限公司,冠好,True,6,95.4,59.6,52.8,49.7
240,2033,x3y69nc,佳大世界股份有限公司,佳大,False,0,97.9,55.0,52.2,49.6
731,3450,5ssa52w,聯鈞光電股份有限公司,聯鈞,True,12,193.8,53.1,58.3,49.6
485,2732,1125vzc8,六角國際事業股份有限公司,六角,True,68,57.2,62.0,60.0,49.6
1675,9919,y3nane8,康那香企業股份有限公司,康那香,True,12,95.4,63.5,56.2,49.6
1689,9938,4cl7g7s,台灣百和工業股份有限公司,百和,True,28,95.4,64.4,61.5,49.6
1263,6220,l3antg8,岳豐科技股份有限公司,岳豐,True,7,94.0,62.1,54.4,49.6
1340,6469,5vquxb4,大樹連鎖藥局_大樹醫藥股份有限公司,大樹,True,602,88.8,50.0,54.1,49.4
239,2032,fmfv2pk,新鋼工業股份有限公司,新鋼,True,9,97.9,50.7,52.0,49.4
1185,6127,13p3unw8,九豪精密陶瓷股份有限公司,九豪,True,5,94.0,61.5,51.7,49.4
77,1449,x3np4hk,佳和實業股份有限公司,佳和,True,37,72.4,51.2,52.7,49.4
1177,6118,1566j8hs,建達國際股份有限公司,建達,True,22,110.9,62.9,54.6,49.3
372,2434,aaix6a8,統懋半導體股份有限公司,統懋,False,0,193.8,56.5,53.6,49.3
63,1434,6fjyaag,福懋興業股份有限公司,福懋,True,14,72.4,49.6,56.4,49.3
96,1473,vnt0eeo,台南企業股份有限公司,台南,True,16,72.4,76.7,58.9,49.3
347,2402,au3pjdk,毅嘉科技股份有限公司,毅嘉,True,30,94.0,88.4,59.2,49.3
1438,6698,d70skuw,旭暉應用材料股份有限公司,旭暉應材,True,3,134.7,54.7,57.5,49.2
255,2073,1a2x6bjytn,雄順金屬股份有限公司,雄順,True,9,97.9,56.9,54.1,49.1
1056,5285,5szhc3k,界霖科技股份有限公司,界霖,True,18,193.8,61.5,53.5,49.0
1698,9949,12xw6qu0,琉園股份有限公司,琉園,True,0,122.0,57.6,52.9,49.0
990,4909,kqx25g8,新復興微波通訊股份有限公司,新復興,False,0,101.1,54.0,50.2,49.0
968,4737,10w6mu7c,華廣生技股份有限公司,華廣,True,78,88.8,50.5,55.1,49.0
88,1464,xun494w,得力實業股份有限公司,得力,True,17,72.4,55.2,55.4,48.9
970,4741,111fr8ts,泓瀚科技股份有限公司,泓瀚,True,7,90.9,64.4,58.3,48.9
537,2913,3ggbavs,台灣農林股份有限公司,農林,True,11,67.7,67.3,54.3,48.9
904,4426,7gehdxk,利勤實業股份有限公司,利勤,True,55,72.4,50.7,52.3,48.8
1693,9942,sfsd5jc,茂順密封元件科技股份有限公司,茂順,True,10,95.4,67.3,59.7,48.8
1544,8077,14ze5re0,洛碁大飯店_洛碁實業股份有限公司,洛碁,True,21,57.2,49.3,52.7,48.8
657,3229,ada3fls,晟鈦股份有限公司,晟鈦,True,6,94.0,56.0,54.4,48.8
1554,8092,z4ofj80,建暐精密科技股份有限公司,建暐,True,11,134.7,54.1,54.3,48.7
539,2916,5qpib7s,Le coq sportif/Munsingwear_滿心企業股份有限公司,滿心,True,17,80.9,55.6,54.4,48.6
931,4545,5uo8wew,銘鈺精密工業股份有限公司,銘鈺,True,22,94.0,64.3,60.7,48.5
676,3288,18pq6ze0,點晶科技股份有限公司,點晶,True,0,94.0,101.4,85.5,48.4
1682,9929,vwecl6o,秋雨創新股份有限公司,秋雨,True,0,95.4,56.7,52.0,48.4
876,4161,7s09gu0,聿新生物科技股份有限公司,聿新科,True,8,88.8,60.5,56.1,48.3
864,4127,1336iol4,天良生物科技企業股份有限公司,天良,False,0,88.8,68.7,53.6,48.3
476,2705,539i5qo,六福旅遊集團_六福開發股份有限公司,六福,True,114,57.2,49.2,55.8,48.3
1477,6804,2okhaio,明係事業股份有限公司,明係,True,8,85.4,64.8,58.1,48.3
1703,9960,7q8omoo,邁達康高球網_邁達康網路事業股份有限公司,邁達康,True,6,85.4,57.9,53.4,48.3
682,3297,aml79g0,杭特電子股份有限公司,杭特,True,12,90.6,61.9,58.5,48.3
359,2420,9mth68o,新巨企業股份有限公司,新巨,True,48,94.0,63.7,59.6,48.3
79,1452,jt5ezoo,宏益纖維工業股份有限公司,宏益,True,2,72.4,61.7,56.5,48.3
746,3499,wdwwyx4,環天世通科技股份有限公司,環天科,True,9,101.1,59.5,54.9,48.3
122,1533,27tybio,車王電子股份有限公司,車王電,True,14,86.6,52.8,56.6,48.2
1655,8935,o8ybz08,邦泰複合材料股份有限公司,邦泰,True,5,95.4,62.3,53.4,48.2
1410,6642,wgr8ebc,富致科技股份有限公司,富致,True,2,94.0,70.4,59.6,48.2
1092,5426,g851488,振發實業股份有限公司,振發,True,4,138.1,62.3,53.6,48.2
1315,6294,18p9z7yg,志光數位學院_智基科技開發股份有限公司,智基,True,86,122.0,59.2,53.0,48.2
252,2067,ui6kutc,嘉鋼精密工業股份有限公司,嘉鋼,True,0,81.5,57.5,54.2,48.2
692,3321,b0nf7y0,同泰電子科技股份有限公司,同泰,True,27,94.0,54.5,53.4,48.2
232,2024,k1m9f5s,志聯工業股份有限公司,志聯,True,0,97.9,52.4,51.9,48.1
46,1324,3a7ona8,地球綜合工業股份有限公司,地球,True,10,111.7,58.6,58.7,48.1
854,4109,152rixig,加捷生醫股份有限公司,加捷生醫,True,8,88.8,84.5,49.1,48.1
1487,6840,aemn7cw,東研信超股份有限公司,東研信超,True,20,134.7,72.0,63.8,48.1
1541,8072,18lqj0sw,陞泰科技股份有限公司,陞泰,True,25,110.9,94.1,64.5,48.0
221,2008,yo2ih7s,高興昌鋼鐵股份有限公司,高興昌,False,0,97.9,56.8,55.0,48.0
1343,6477,d4o0040,安集科技股份有限公司,安集,True,3,90.6,50.2,52.6,48.0
1149,5864,at5k77c,致和證券股份有限公司,致和證,True,0,127.1,81.3,53.7,48.0
940,4562,da9x90g,穎霖集團_穎漢科技股份有限公司,穎漢,True,50,81.5,60.7,56.7,48.0
1074,5344,a5hd1cw,立衛科技股份有限公司,立衛,True,11,193.8,52.3,57.4,47.9
1648,8927,anzg9o8,北基加油站_北基國際股份有限公司,北基,True,162,102.0,41.9,51.7,47.8
1195,6141,aws6yl4,柏承科技股份有限公司,柏承,True,0,94.0,53.2,55.8,47.8
247,2062,r9lhuag,橋椿金屬股份有限公司,橋椿,True,59,80.9,58.1,55.2,47.7
535,2911,20e692w,麗嬰房股份有限公司,麗嬰房,True,64,67.7,50.7,52.0,47.7
715,3390,7nre93c,旭軟電子科技股份有限公司,旭軟,True,6,94.0,54.9,54.2,47.7
89,1465,fhcgu5k,偉全實業股份有限公司,偉全,True,3,72.4,54.2,53.1,47.7
1109,5475,18n5bntk,德宏工業股份有限公司,德宏,False,0,94.0,80.3,49.5,47.7
1332,6443,dbk8rvk,元晶太陽能科技股份有限公司,元晶,True,23,90.6,60.6,56.1,47.6
1701,9955,18nphxnk,佳龍科技工程股份有限公司,佳龍,True,16,95.1,67.5,57.2,47.6
253,2069,acnqr8o,運錩鋼鐵股份有限公司,運錩,True,9,97.9,54.9,53.2,47.3
93,1470,1a2x6bjmze,大統新創股份有限公司,大統新創,True,2,72.4,56.3,56.0,47.3
1147,5704,auxftgw,知本老爺大酒店股份有限公司,老爺知,True,14,57.2,65.5,56.0,47.2
62,1432,25kw1nc,大魯閣實業股份有限公司,大魯閣,True,158,85.4,43.2,55.0,47.2
473,2701,1a2x6blos0,萬華企業股份有限公司,萬企,True,1,57.2,50.0,51.3,47.1
1356,6508,vy60gwg,惠光股份有限公司,惠光,True,10,73.2,64.7,57.4,47.1
145,1598,awt21ew,岱宇國際股份有限公司,岱宇,True,26,85.4,59.4,53.8,47.1
1695,9944,fbz5k7c,新麗企業股份有限公司,新麗,True,45,95.4,58.3,56.5,47.1
1565,8110,a5ifm8w,"華東科技股份有限公司(Walton Advanced Engineering, Inc.)",華東,True,11,193.8,58.2,55.0,47.1
774,3548,cl1dkxk,兆利科技工業股份有限公司,兆利,True,54,94.0,66.5,63.1,47.1
116,1527,9n07neo,鑽全實業股份有限公司,鑽全,True,42,81.5,54.8,57.6,47.1
249,2064,e5t6zyw,晉椿工業股份有限公司,晉椿,True,12,97.9,52.4,52.6,47.0
86,1460,ahd8wpk,宏遠興業股份有限公司,宏遠,True,31,72.4,55.1,52.2,47.0
1028,5015,5qmxoc8,華祺工業股份有限公司,華祺,True,7,97.9,64.2,57.6,47.0
78,1451,a88s8fs,年興紡織股份有限公司,年興,True,9,72.4,61.1,51.8,47.0
1638,8489,d2ebcoo,三貝德數位文創股份有限公司,三貝德,True,22,95.4,64.6,57.5,47.0
427,2516,5ej3a68,新亞建設開發股份有限公司,新建,True,122,105.5,70.4,62.0,46.9
1316,6405,ck5nji8,悅城科技股份有限公司,悅城,True,2,90.6,56.0,53.7,46.9
379,2444,154zfer4,兆勁科技股份有限公司,兆勁,True,28,101.1,52.5,51.6,46.8
354,2413,oaip6pc,環隆科技股份有限公司,環科,True,32,94.0,55.4,54.7,46.7
909,4440,1a2x6bj28o,宜新實業股份有限公司,宜新實業,True,2,72.4,61.2,50.7,46.7
699,3339,wihdikw,泰谷光電科技股份有限公司,泰谷,True,17,90.6,56.2,55.7,46.7
1599,8342,abzdhg8,益張實業股份有限公司,益張,True,8,95.4,66.4,57.9,46.6
584,3044,13ok8whk,健鼎科技股份有限公司,健鼎,True,66,94.0,104.9,70.9,46.6
47,1325,59ghjuo,恒大股份有限公司,恆大,True,8,111.7,50.2,50.6,46.5
87,1463,3jlbpug,強盛新股份有限公司,強盛,True,1,72.4,53.1,51.5,46.5
874,4155,cm1cyf4,訊映光電股份有限公司,訊映,True,0,88.8,75.3,63.6,46.5
927,4540,dee6w3s,全球傳動科技股份有限公司,全球傳動,True,16,81.5,53.7,52.2,46.5
364,2426,ab0ptk0,鼎元光電科技股份有限公司,鼎元,True,39,90.6,53.9,56.9,46.5
924,4535,agz9b2w,至興精機股份有限公司,至興,True,11,81.5,47.3,51.3,46.4
1168,6108,gkrz7c8,競國實業股份有限公司,競國,False,0,94.0,52.8,49.8,46.3
938,4558,anukllk,寶緯工業股份有限公司,寶緯,True,0,81.5,48.1,57.0,46.3
800,3607,ar8arbc,谷崧精密工業股份有限公司,谷崧,True,0,94.0,64.1,59.6,46.3
1650,8929,e68eim8,富堡工業股份有限公司,富堡,True,30,95.4,53.9,51.0,46.3
1579,8183,b0o06ko,台灣精星科技股份有限公司,精星,True,22,134.7,81.8,61.2,46.3
1186,6128,q0h9n28,上福全球科技股份有限公司,上福,True,8,138.1,63.5,56.3,46.3
1596,8291,7jqt4u0,尚茂電子材料股份有限公司,尚茂,True,0,94.0,50.7,50.2,46.3
25,1236,fo1vcy8,宏亞食品股份有限公司,宏亞,True,55,84.8,50.3,52.7,46.2
926,4538,rojbg1c,大詠城機械股份有限公司,大詠城,True,6,81.5,57.4,51.8,46.2
152,1611,1f1bpm0,中國電器股份有限公司,中電,False,0,88.7,57.1,46.2,46.2
118,1529,fpse1n4,樂事綠能科技股份有限公司,樂事綠能,True,19,81.5,57.2,48.4,46.1
1042,5228,13tbbkog,鈺鎧科技股份有限公司,鈺鎧,True,7,94.0,54.5,53.8,46.1
688,3311,5y9pe6w,閎暉實業股份有限公司,閎暉,True,13,101.1,56.1,67.7,46.1
923,4534,12ochwrk,慶騰精密科技股份有限公司,慶騰,True,7,81.5,45.2,50.9,46.1
942,4564,akoze6g,元翎精密工業股份有限公司,元翎,True,11,81.5,45.1,51.9,46.1
1377,6552,yxbtas0,易華電子股份有限公司,易華電,True,14,193.8,45.2,49.0,46.0
1300,6275,a87u9g0,元山科技工業股份有限公司,元山,True,43,94.0,61.3,58.2,46.0
181,1733,7erhs34,五鼎生物技術股份有限公司,五鼎,True,12,88.8,55.4,58.7,45.9
144,1597,7p3qy7s,直得科技股份有限公司,直得,True,30,81.5,60.6,55.3,45.9
374,2438,5ohnxlc,翔耀實業股份有限公司,翔耀,True,14,90.6,63.7,51.5,45.9
1253,6209,q0ymjz4,今國光學工業股份有限公司,今國光,True,31,90.6,48.0,50.4,45.9
24,1235,13byqhps,興泰實業股份有限公司,興泰,True,0,84.8,38.1,43.4,45.9
977,4760,d76alps,勤凱科技股份有限公司,勤凱科技,True,7,134.7,53.6,52.9,45.9
1322,6417,7r47hmg,韋僑科技股份有限公司,韋僑,True,24,101.1,56.8,57.6,45.8
474,2702,ypmtwvc,華園飯店股份有限公司,華園,True,6,57.2,55.4,55.1,45.8
911,4503,r82esmo,金雨企業股份有限公司,金雨,True,47,81.5,46.2,49.7,45.8
234,2027,a93rnj4,大成不銹鋼工業股份有限公司,大成鋼,True,9,97.9,49.1,48.0,45.8
1146,5703,5kuisy0,麗緻餐旅集團_亞都麗緻大飯店股份有限公司,亞都麗緻,True,56,57.2,48.2,46.4,45.7
66,1437,gbozduh,勤益投資控股股份有限公司,勤益控,True,0,95.4,373.0,77.2,45.5
1081,5356,g6mi2h4,協益電子股份有限公司,協益,True,15,138.1,60.7,52.6,45.4
1222,6174,a5i1r0o,安碁科技股份有限公司,安碁,True,22,94.0,50.9,50.7,45.3
56,1414,xlmbpt4,東和紡織股份有限公司,東和,True,6,72.4,46.9,48.7,45.3
477,2706,5bn64ug,第一華僑大飯店股份有限公司,第一店,True,7,57.2,47.0,45.6,45.2
1017,4979,5xsop3c,華星光通科技股份有限公司,華星光,True,22,101.1,60.3,55.0,45.1
1207,6155,a8whs28,鈞寶電子工業股份有限公司,鈞寶,True,3,94.0,47.9,49.4,45.0
291,2316,yxcf9o8,楠梓電子股份有限公司,楠梓電,True,49,94.0,47.2,49.5,45.0
1687,9935,r712t54,慶豐富實業股份有限公司,慶豐富,True,45,80.9,57.1,53.0,45.0
180,1732,fqcstsw,毛寶股份有限公司,毛寶,True,9,90.9,53.6,52.4,45.0
1574,8162,adfa1yw,微矽電子股份有限公司,微矽電子-創,True,48,193.8,52.1,51.1,44.9
972,4744,10uxtvug,皇將科技股份有限公司,皇將,True,4,88.8,69.2,48.3,44.9
1198,6144,152hlj00,TSUTAYA BOOKSTORE 蔦屋_得利影視股份有限公司,得利影,True,11,122.0,45.8,55.6,44.7
73,1444,3iqiweo,力麗企業股份有限公司,力麗,True,29,72.4,50.1,51.3,44.6
479,2712,b0onke8,遠雄悅來大飯店股份有限公司,遠雄來,True,14,57.2,53.7,55.1,44.6
1699,9950,xtxy0wo,萬國通路股份有限公司,萬國通,True,12,111.7,51.6,50.0,44.6
893,4304,5pafwcg,勝昱科技股份有限公司,勝昱,True,32,111.7,54.1,41.8,44.5
1082,5364,auk1tm8,力麗觀光開發股份有限公司(力麗店5364),力麗店,True,55,57.2,60.0,52.8,44.5
920,4530,gnelk74,就醬子烤吧_宏易創新國際股份有限公司,宏易,True,17,57.2,38.9,48.0,44.4
897,4406,0,新昕纖維股份有限公司,新昕纖,False,0,72.4,54.5,50.2,44.2
1366,6530,603xdhs,創威光電股份有限公司,創威,True,12,101.1,66.6,55.8,44.2
1059,5291,12ykqc8w,邑昇實業股份有限公司,邑昇,True,27,94.0,58.4,51.6,44.2
481,2719,10wxf02w,台鋼燦星國際旅行社股份有限公司,燦星旅,True,38,57.2,80.2,56.7,44.2
1485,6834,12amywvs,天二科技股份有限公司,天二科技,True,6,94.0,50.5,48.3,44.2
538,2915,6gesplk,潤泰全球股份有限公司,潤泰全,True,27,67.7,68.6,57.9,44.0
228,2017,x3ts728,官田鋼鐵股份有限公司,官田鋼,True,22,97.9,48.7,50.6,44.0
141,1587,b3isfog,吉茂精密股份有限公司,吉茂,True,1,86.6,57.8,46.9,43.9
892,4303,x4ha5jc,信立化學工業股份有限公司,信立,True,0,111.7,65.2,51.2,43.9
1040,5220,10sey8iw,萬達光電科技股份有限公司,萬達光電,True,4,90.6,53.9,51.5,43.8
